view,video_name,label,n_usable_frames,delay,hip_dominance_ratio,synchronization_corr,rfd_ratio,mean_confidence
Side view,9bad.MOV,Poor,20,0.0,0.6001594953701723,0.9286259602118299,0.7406600920653577,0.9484226495027542
Side view,1average.MOV,Average,20,0.0,1.182833525196751,0.9556573634252002,1.1985889138392654,0.9796452194452285
Angle view,1-average.mp4,Average,20,-0.2,1.028270921287006,0.9448388920973105,1.351949277311427,0.9897757798433304
Angle view,10good.mp4,Good,20,0.0,1.331363317689778,0.8190781386081532,1.2502816630416709,0.9798132866621018
Angle view,11good.mp4,Good,20,-0.23333333333333334,2.9481297089425325,-0.5699185959677437,1.839393749228685,0.9826367557048797
Angle view,12good.mp4,Good,20,-0.4,1.2611248072842753,0.7258132045424475,1.3142696108209415,0.9823383212089538
Angle view,14good.mp4,Good,20,0.0,1.4655776186670444,0.9427591565608342,1.3596173421714377,0.9720783442258835
Angle view,16good.mp4,Good,20,0.0,1.1214523009272108,0.737167755258147,1.0572475231003378,0.9819260567426682
Angle view,17good.mp4,Good,20,0.03333333333333333,1.2097567006974785,0.8458674648470549,1.2758638833177078,0.9911460399627685
Angle view,20good.mp4,Good,20,-0.3333333333333333,1.2571841410356992,0.9453382011848303,0.7485695536310022,0.9826020449399948
Angle view,22good.mp4,Good,20,0.0,1.1670780733885329,0.9455051976795297,1.0331472919320521,0.950234767794609
Angle view,23good.mp4,Good,20,-0.03333333333333333,0.9199416357068224,0.22633556843868366,0.5884152261261965,0.9875939518213273
Angle view,26gooda.mp4,Good,20,-0.03333333333333333,1.772043262614589,0.7292481613055658,0.9768642676175993,0.9785997331142425
Angle view,28good.mp4,Good,20,0.0,0.826212405877039,0.9210569581583905,0.4413554422204979,0.9812951713800431
Angle view,2good.mp4,Good,20,0.0,1.1158810185825105,0.984199313128405,1.2051877459441565,0.992245364189148
Angle view,30good.mp4,Good,20,0.0,0.9722873895937723,0.8726969220593388,0.8654013127042886,0.9745607763528824
Angle view,32good.mp4,Good,20,0.0,0.9509580060820899,0.9656579788854532,0.9222260631800379,0.9817142724990845
Angle view,34good.mp4,Good,20,0.5,3.1703304675885593,-0.4891674561331509,2.688094426242771,0.9908675163984298
Angle view,36good.mp4,Good,20,0.0,0.9384779191652242,0.9815186321553394,1.2481572439912796,0.9514744997024536
Angle view,38good.mp4,Good,20,0.03333333333333333,2.1966077377085513,0.29076142314080805,1.6506831710566676,0.9740975141525269
Angle view,41good.mp4,Good,20,0.0,3.0445649818012424,0.9137089277426322,2.753457679368697,0.9756112635135651
Angle view,42good.mp4,Good,20,-0.1,1.119767812351576,0.5240133955756323,0.620601096571585,0.9817393690347671
Angle view,43good.mp4,Good,20,0.0,1.2358261528567636,0.8997278074066322,1.624737902961785,0.9854570299386978
Angle view,44good.mp4,Good,20,-0.2,2.2774978278790727,0.4006678334395896,3.1404654513622567,0.9787058651447296
Angle view,46good.mp4,Good,20,-0.16666666666666666,2.8237017618863933,0.8218294063010034,2.1657890147042296,0.9890137195587159
Angle view,47good.MOV,Good,20,-0.4666666666666667,0.6630308244443525,-0.17058382722200388,0.6623127152147964,0.6555625617504119
Angle view,48good.MOV,Good,20,-0.26666666666666666,0.22181838038205612,-0.07148105286578484,0.48481644443389693,0.6583377987146377
Angle view,49good.mp4,Good,20,-0.06666666666666667,2.5979954148925937,0.6409650215579749,2.714760735747067,0.9851479768753052
Angle view,50good.MOV,Good,20,0.0,1.9826741499301972,0.6858548733692437,1.2012639533754854,0.9511960715055465
Angle view,51good.mp4,Good,20,0.0,1.9464734755894786,0.6096589700456231,1.8561957695958078,0.9913946658372879
Angle view,52good.mp4,Good,20,0.0,1.0173168436751774,0.7708076217063773,1.5439195070267,0.9918484389781952
Angle view,55good.mp4,Good,20,-0.16666666666666666,2.3774293522945595,0.6619310419437826,3.0399050373621517,0.9857708990573884
Angle view,56good.mp4,Good,20,-0.6333333333333333,1.634045997658875,0.7952378245434648,0.9658183352796123,0.9835338830947876
Angle view,5good.mp4,Good,20,-0.03333333333333333,1.0477551186582084,0.7769766230727683,1.2212460747928613,0.984482342004776
Angle view,60good.mp4,Good,20,-0.03333333333333333,1.4961044930555643,0.864109887721588,2.3916635362042333,0.9861203283071518
Angle view,61good.mp4,Good,20,0.0,0.9368637962525133,0.5520536402281571,1.1684768295647754,0.9847325831651688
Angle view,63good.mp4,Good,20,0.0,1.65529937533701,0.8862535068999866,1.39606679585413,0.986598116159439
Angle view,64good.mp4,Good,20,-0.03333333333333333,1.1695146580560163,0.7479478731934253,0.8199350761163797,0.9870543211698533
Angle view,6good.mp4,Good,20,0.0,1.3994571136874112,0.9957479718404193,1.3693376695165795,0.9825051337480545
Angle view,7good.mp4,Good,20,0.0,1.244692582412377,0.8797311127284737,1.1788299414238899,0.9818381756544113
Angle view,8good.mp4,Good,20,0.0,0.9369898155692136,0.525220707719434,1.194852958900011,0.9836086124181748
Angle view,13bad.mp4,Poor,20,0.6333333333333333,1.4575651381984354,0.5472663018586973,1.0615599919063294,0.9862555712461472
Angle view,18bad.mp4,Poor,20,0.26666666666666666,0.34012696161434824,0.3054263123205475,0.4951892476820738,0.9899720996618271
Angle view,19bad.mp4,Poor,20,0.1,0.9740400582767579,0.9723849651593353,0.9403089840276534,0.9488634526729584
Angle view,21bad.mp4,Poor,20,0.0,1.2996530694367154,0.6477731710534514,2.0699082748566062,0.9898611098527909
Angle view,24bad.mp4,Poor,20,-0.26666666666666666,0.5670150100106185,0.7973745486212857,0.5967158242025672,0.9806579649448395
Angle view,25bad.mp4,Poor,20,0.0,0.8340675848263972,0.7118565397003971,0.859277030021123,0.9655691832304001
Angle view,27bad.mp4,Poor,20,0.6333333333333333,0.9868773812183218,0.7239285481883941,0.6678059554892205,0.989988699555397
Angle view,29bad.mp4,Poor,20,0.26666666666666666,2.836390495796894,-0.18762716808944674,1.414160757038122,0.9872652441263199
Angle view,31bad.mp4,Poor,20,0.0,0.6541725312026473,0.9621793638673685,0.8400625119062404,0.9599342852830887
Angle view,33bad.mp4,Poor,20,0.4666666666666667,1.4882621425352494,0.5719174062189273,1.3098315376268965,0.9902822732925415
Angle view,35bad.mp4,Poor,20,0.0,1.9935813696395048,0.7792194354766625,2.910544125084584,0.9510323256254196
Angle view,37bad.mp4,Poor,20,0.03333333333333333,0.9768519793713494,0.6326880906225281,0.8818487811187737,0.9756694465875626
Angle view,40bad.mp4,Poor,20,0.0,0.926218961600375,0.9378094605723657,1.1402281133528709,0.9805666446685791
Angle view,45bad.mp4,Poor,20,-0.2,1.129223699121946,0.4794272522582414,0.7898200679894675,0.9893127351999282
Angle view,53bad.mp4,Poor,20,0.0,0.9480040860798274,0.5214846554885311,1.1083490113360466,0.9863464117050171
Angle view,54bad.mp4,Poor,20,0.13333333333333333,1.836191901657321,0.08764990294662477,1.8121381861553647,0.9865917056798935
Angle view,57bad.mp4,Poor,20,-0.1,1.5316476531277619,0.4670854253801088,1.4058646358888118,0.9872988641262055
Angle view,59bad.mp4,Poor,20,-0.36666666666666664,0.8651924528388129,0.4559161021064681,0.9268667760124343,0.9772606492042542
Angle view,62bad.mp4,Poor,20,-0.43333333333333335,1.8075745702810084,0.23210735238625704,1.8495443800045919,0.9860241651535034
Angle view,9bad.mp4,Poor,20,0.26666666666666666,1.3926589335471151,0.7198627466149727,1.3894808198080544,0.9878064036369324
Front View,10good.mp4,Good,20,-0.26666666666666666,5.021559034353362,-0.4191411694186455,3.804462112924802,0.9923233091831207
Front View,11good.mp4,Good,20,0.0,2.5262949012266196,0.7290358734089437,1.9107731442567342,0.9911282509565353
Front View,12good.mp4,Good,20,-0.3,4.219800698467769,-0.32104115855743076,1.8549887060861798,0.9913885056972503
Front View,14good.mp4,Good,20,0.0,1.1375981618878264,0.7393069397448259,1.243490707181167,0.9822519332170486
Front View,16gooda.mp4,Good,20,0.0,1.2290691870274837,0.8772745484444628,1.2351877566289093,0.9921863526105881
Front View,17good.mp4,Good,20,0.0,0.9951692166288282,0.9023085398504661,0.9600903916602045,0.9890011727809906
Front View,20good.mp4,Good,20,0.0,1.1252463677965365,0.9948636587878494,1.0743073754467354,0.9693259954452514
Front View,22good.mp4,Good,20,0.0,1.3090004578197134,0.942292076756683,1.0447149215189702,0.9906251728534698
Front View,23good.mp4,Good,20,-0.6333333333333333,2.4024212595555263,0.21752578562156166,1.0826496637447944,0.9885185420513153
Front View,26good.mp4,Good,20,0.0,1.0907091593239049,0.3814119603180271,1.1709887583441358,0.9736591100692749
Front View,28good.mp4,Good,20,0.0,1.4773406516868668,0.6465835891761342,1.1417348613029044,0.9917984783649445
Front View,30good.mp4,Good,20,-0.03333333333333333,1.130158699495687,0.8252587474229446,1.0001177116393278,0.981348180770874
Front View,32good.mp4,Good,20,-0.06666666666666667,0.803842941819066,0.9014573461470152,0.7678909742421457,0.9847266167402268
Front View,34good.mp4,Good,20,-0.03333333333333333,2.1323539635625828,0.851567924598721,1.5783175589018632,0.9914132297039032
Front View,36good.mp4,Good,20,0.0,0.802820497820827,0.99513729472684,0.9143362253987297,0.9871799379587174
Front View,38good.mp4,Good,20,0.0,1.1404168844231497,0.8905750314382733,0.9463037693370674,0.9911602050065994
Front View,41good.mp4,Good,18,0.0,8.9632930927462,0.7505027265551556,8.172757782249736,0.986776308880912
Front View,42good.mp4,Good,20,0.0,0.592797056772972,0.4522533506186357,0.8899125917870545,0.9865939050912857
Front View,43good.mp4,Good,20,0.0,0.7209153605972985,0.805368121875553,0.6993807414151021,0.9692446470260621
Front View,44good.mp4,Good,20,0.3,0.6830822221831174,0.41683803468242214,0.9275176648247966,0.9696506232023239
Front View,46good.mp4,Good,20,0.0,1.3755646603162945,0.9819885724646304,0.8888777939457894,0.9297227025032043
Front View,47good.mp4,Good,20,-0.16666666666666666,4.34076654218605,0.1031784622932964,3.848550018627605,0.9906141966581344
Front View,48good.mp4,Good,20,-0.2,4.151115355860363,0.006521131244211352,1.466742986688929,0.97436902821064
Front View,49good.mp4,Good,20,-0.2,2.5588156695904734,-0.585689241610277,1.1775723067568178,0.984817835688591
Front View,50good.mp4,Good,20,-0.13333333333333333,4.098146662615513,-0.2558353197463366,2.305148409452148,0.9910163670778275
Front View,51good.mp4,Good,20,0.0,1.0315695641363425,0.8574755854232526,1.0149627223958109,0.9908372193574906
Front View,52good.MOV,Good,20,0.0,1.2331664485908982,0.6161826054734572,1.4403163662558298,0.9932295471429825
Front View,55good.MOV,Good,20,0.0,1.1288593446084998,0.8207974746572518,1.2150509947326,0.9871425360441208
Front View,56good.MOV,Good,20,0.0,1.0649882462867906,0.9981761163801415,1.072826774988491,0.9681452989578248
Front View,5good.mp4,Good,20,-0.03333333333333333,0.8753585931397573,0.8119545367040234,1.0799859294361311,0.9863683044910431
Front View,60good.MOV,Good,20,0.0,1.1419256960270159,0.9429884803267043,0.8223150059903531,0.9751195430755615
Front View,61good.MOV,Good,20,0.0,0.6826203455281694,0.9782507833069564,0.757080230680411,0.9431971251964569
Front View,63good.MOV,Good,20,0.0,1.0603562694659288,0.9124624935579837,1.0227325440131163,0.9870973050594329
Front View,64good.MOV,Good,20,0.0,1.201620887371983,0.842371459080946,0.9964974912652631,0.960692721605301
Front View,6good.mp4,Good,20,-0.26666666666666666,2.406275973123769,0.9212269589065812,2.1482934351540575,0.9190628230571747
Front View,7good.mp4,Good,20,0.0,0.826283783063995,0.520846671981151,0.9521784459175827,0.9726560622453689
Front View,8good.mp4,Good,20,0.0,1.0107029305196527,0.9638459383388588,1.0665121852607566,0.9676220029592514
Front View,13bad.mp4,Poor,20,0.0,0.9900208728215547,0.9959398557263552,1.0275066480762798,0.9801561176776886
Front View,18bad.mp4,Poor,20,-0.4666666666666667,3.935706886117383,0.3164933374315794,3.620554615765961,0.9903696596622467
Front View,19bad.mp4,Poor,20,0.03333333333333333,0.8581796510668643,0.9548225618450905,2.034447803615767,0.9847863763570786
Front View,21bad.mp4,Poor,20,0.2,5.160546024905151,0.22436751749021458,3.7609507976958323,0.9908132165670395
Front View,24bad.mp4,Poor,20,-0.6333333333333333,1.5724850745139438,0.20134422971305838,1.5719128763732266,0.9889366775751114
Front View,25bad.mp4,Poor,20,0.0,1.0708861066726978,0.987249620937658,0.9646857129379692,0.9884451568126679
Front View,27bad.mp4,Poor,20,-0.4,2.1803429720086047,-0.4214467676935017,2.4907265605293802,0.9841626763343811
Front View,29bad.mp4,Poor,20,0.0,1.4667425961037726,0.9054223477417361,1.2819479559775693,0.9819175928831101
Front View,31bad.mp4,Poor,20,0.0,1.3709337669424366,0.7016981348344192,1.0594750731135787,0.9803331196308136
Front View,33bad.mp4,Poor,20,0.0,2.995057825594697,0.38294532821185345,1.3993496905899945,0.9884686887264251
Front View,35bad.mp4,Poor,20,-0.03333333333333333,2.2696764164550163,0.5675450658433037,1.7138466571795286,0.987891435623169
Front View,37bad.mp4,Poor,20,-0.03333333333333333,1.5324433587816066,0.5231857389488714,1.1523904070471758,0.9877070188522339
Front View,40bad.mp4,Poor,20,0.0,1.0251890275490645,0.9881232077399649,0.9943777468008103,0.9866032093763352
Front View,45bad.mp4,Poor,20,0.0,0.49655785410867503,0.8835075020299336,0.6299738093053733,0.9816622257232666
Front View,53bad.MOV,Poor,20,0.0,0.9526356398705103,0.9029781185211269,0.8611703493198002,0.9818137884140015
Front View,54bad.MOV,Poor,20,0.0,0.8913840706326035,0.995626904305164,1.00789236721881,0.9911070674657821
Front View,57bad.MOV,Poor,20,-0.43333333333333335,1.2495226439444187,0.7144408343654473,1.1507107933359841,0.9926038801670074
Front View,59bad.MOV,Poor,20,0.43333333333333335,0.8121445158013152,0.803808356219164,1.1915675208125336,0.9832661658525467
Front View,62bad.MOV,Poor,20,-0.6333333333333333,2.322510481594892,0.07684097988468429,1.1679904108367964,0.9781526684761047
Front View,9bad.mp4,Poor,20,-0.3,0.8080467255310049,-0.46523346231361234,0.7429640891012744,0.9866046100854874
